,V1,V2,consonant,underlying,fronted,rounded,high,group,model,Time,Attention,Loss
14371,o,H,g,og-H,0,1,1,fronting,60,4,0.08157681673765182,0.0011850101873278618
14372,u,H,g,ug-H,0,1,1,fronting,60,4,0.11991237103939056,0.0005299921031109989
14373,y,H,g,yg-H,1,1,1,fronting,60,4,0.043653663247823715,0.0018439656123518944
14374,ø,H,g,øg-H,1,1,1,fronting,60,4,0.10376480221748352,0.00467058876529336
14375,ɯ,H,g,ɯg-H,0,0,1,fronting,60,4,0.10566577315330505,0.0007907881517894566
14376,i,L,g,ig-L,1,0,1,fronting,60,4,0.06196011230349541,0.00412320252507925
14377,a,L,g,ag-L,0,0,0,fronting,60,4,0.2839002311229706,0.023474158719182014
14378,e,L,g,eg-L,1,0,0,fronting,60,4,0.113259457051754,0.004903052933514118
14379,o,L,g,og-L,0,1,1,fronting,60,4,0.28582605719566345,0.01650863327085972
14380,u,L,g,ug-L,0,1,1,fronting,60,4,0.39769279956817627,0.017710478976368904
14381,y,L,g,yg-L,1,1,1,fronting,60,4,0.05199131369590759,0.004368562251329422
14382,ø,L,g,øg-L,1,1,1,fronting,60,4,0.11518792808055878,0.005991261452436447
14383,ɯ,L,g,ɯg-L,0,0,1,fronting,60,4,0.35502585768699646,0.013491936028003693
14384,i,H,d,id-H,1,0,1,fronting,60,4,0.018063204362988472,0.0006750185275450349
14385,a,H,d,ad-H,0,0,0,fronting,60,4,0.009895692579448223,0.0035325216595083475
14386,e,H,d,ed-H,1,0,0,fronting,60,4,0.01634056493639946,0.00034346088068559766
14387,o,H,d,od-H,0,1,1,fronting,60,4,0.015497462823987007,0.00018199882470071316
14388,u,H,d,ud-H,0,1,1,fronting,60,4,0.016401834785938263,3.628695412771776e-05
14389,y,H,d,yd-H,1,1,1,fronting,60,4,0.033298421651124954,0.0005734545411542058
14390,ø,H,d,ød-H,1,1,1,fronting,60,4,0.02648492343723774,0.000187235651537776
14391,ɯ,H,d,ɯd-H,0,0,1,fronting,60,4,0.0159481018781662,0.0002676968288142234
14392,i,L,d,id-L,1,0,1,fronting,60,4,0.024006862193346024,0.0018838950200006366
14393,a,L,d,ad-L,0,0,0,fronting,60,4,0.04896354675292969,0.0009468365460634232
14394,e,L,d,ed-L,1,0,0,fronting,60,4,0.02079121768474579,0.0004083959502168
14395,o,L,d,od-L,0,1,1,fronting,60,4,0.05024480074644089,0.0015362249687314034
14396,u,L,d,ud-L,0,1,1,fronting,60,4,0.05771426856517792,0.000319650222081691
14397,y,L,d,yd-L,1,1,1,fronting,60,4,0.041582416743040085,0.0015585421351715922
14398,ø,L,d,ød-L,1,1,1,fronting,60,4,0.03325081244111061,0.00020635852706618607
14399,ɯ,L,d,ɯd-L,0,0,1,fronting,60,4,0.05509864166378975,0.0010080302599817514
14400,i,H,b,ib-H,1,0,1,rounding,1,5,0.899990439414978,0.0006635664612986147
14401,a,H,b,ab-H,0,0,0,rounding,1,5,0.9027979373931885,0.0028674656059592962
14402,e,H,b,eb-H,1,0,0,rounding,1,5,0.989554762840271,0.003462725318968296
14403,o,H,b,ob-H,0,1,1,rounding,1,5,0.5311975479125977,0.000800001434981823
14404,u,H,b,ub-H,0,1,1,rounding,1,5,0.47372689843177795,0.0005694531719200313
14405,y,H,b,yb-H,1,1,1,rounding,1,5,0.7116281986236572,0.0023372925352305174
14406,ø,H,b,øb-H,1,1,1,rounding,1,5,0.7664479613304138,0.004114803392440081
14407,ɯ,H,b,ɯb-H,0,0,1,rounding,1,5,0.672587513923645,0.0011118690017610788
14408,i,L,b,ib-L,1,0,1,rounding,1,5,0.9258436560630798,0.0005183055181987584
14409,a,L,b,ab-L,0,0,0,rounding,1,5,1.0357698202133179,0.0030387474689632654
14410,e,L,b,eb-L,1,0,0,rounding,1,5,1.0172936916351318,0.0006576025043614209
14411,o,L,b,ob-L,0,1,1,rounding,1,5,0.5506143569946289,0.006483247969299555
14412,u,L,b,ub-L,0,1,1,rounding,1,5,0.5064881443977356,0.012246229685842991
14413,y,L,b,yb-L,1,1,1,rounding,1,5,0.6962147951126099,0.004626131616532803
14414,ø,L,b,øb-L,1,1,1,rounding,1,5,0.7412851452827454,0.004040079191327095
14415,ɯ,L,b,ɯb-L,0,0,1,rounding,1,5,0.7183660268783569,0.0015692932065576315
14416,i,H,g,ig-H,1,0,1,rounding,1,5,0.39298269152641296,0.0013404545607045293
14417,a,H,g,ag-H,0,0,0,rounding,1,5,0.0577235221862793,0.01298951543867588
14418,e,H,g,eg-H,1,0,0,rounding,1,5,0.18566642701625824,8.493715722579509e-05
14419,o,H,g,og-H,0,1,1,rounding,1,5,0.2495468109846115,0.007385149132460356
14420,u,H,g,ug-H,0,1,1,rounding,1,5,0.3112507462501526,0.001639060559682548
14421,y,H,g,yg-H,1,1,1,rounding,1,5,0.3831065595149994,0.0016551780281588435
14422,ø,H,g,øg-H,1,1,1,rounding,1,5,0.2587451934814453,0.0042745014652609825
14423,ɯ,H,g,ɯg-H,0,0,1,rounding,1,5,0.21766582131385803,0.00011486842413432896
14424,i,L,g,ig-L,1,0,1,rounding,1,5,0.35046544671058655,0.003649408696219325
14425,a,L,g,ag-L,0,0,0,rounding,1,5,0.05085882544517517,0.02109789289534092
14426,e,L,g,eg-L,1,0,0,rounding,1,5,0.1575290858745575,0.0012487221974879503
14427,o,L,g,og-L,0,1,1,rounding,1,5,0.13361093401908875,0.015721963718533516
14428,u,L,g,ug-L,0,1,1,rounding,1,5,0.1784285455942154,0.011041472665965557
14429,y,L,g,yg-L,1,1,1,rounding,1,5,0.2811712324619293,0.009665553458034992
14430,ø,L,g,øg-L,1,1,1,rounding,1,5,0.149305522441864,0.009642763994634151
14431,ɯ,L,g,ɯg-L,0,0,1,rounding,1,5,0.17358984053134918,0.0027737340424209833
14432,i,H,d,id-H,1,0,1,rounding,1,5,0.90379798412323,0.0009244125103577971
14433,a,H,d,ad-H,0,0,0,rounding,1,5,0.16139435768127441,0.003521720413118601
14434,e,H,d,ed-H,1,0,0,rounding,1,5,0.8307324647903442,0.006075219251215458
14435,o,H,d,od-H,0,1,1,rounding,1,5,0.2144525796175003,0.011591223999857903
14436,u,H,d,ud-H,0,1,1,rounding,1,5,0.3553658425807953,0.010016336105763912
14437,y,H,d,yd-H,1,1,1,rounding,1,5,0.6247790455818176,0.00476659182459116
14438,ø,H,d,ød-H,1,1,1,rounding,1,5,0.39915451407432556,0.0018813443602994084
14439,ɯ,H,d,ɯd-H,0,0,1,rounding,1,5,0.42617297172546387,0.00716578820720315
14440,i,L,d,id-L,1,0,1,rounding,1,5,0.7684787511825562,5.932404019404203e-05
14441,a,L,d,ad-L,0,0,0,rounding,1,5,0.03333451598882675,0.0010873052524402738
14442,e,L,d,ed-L,1,0,0,rounding,1,5,0.7755185961723328,0.001437954604625702
14443,o,L,d,od-L,0,1,1,rounding,1,5,0.09049000591039658,0.009795136749744415
14444,u,L,d,ud-L,0,1,1,rounding,1,5,0.139099583029747,0.0034727805759757757
14445,y,L,d,yd-L,1,1,1,rounding,1,5,0.4517105519771576,0.041943516582250595
14446,ø,L,d,ød-L,1,1,1,rounding,1,5,0.2746834456920624,0.013293495401740074
14447,ɯ,L,d,ɯd-L,0,0,1,rounding,1,5,0.1072530522942543,0.0003953847917728126
14448,i,H,b,ib-H,1,0,1,rounding,2,5,1.210362195968628,0.0003225219843443483
14449,a,H,b,ab-H,0,0,0,rounding,2,5,1.0661622285842896,0.002421001438051462
14450,e,H,b,eb-H,1,0,0,rounding,2,5,1.1677619218826294,0.0004526903503574431
14451,o,H,b,ob-H,0,1,1,rounding,2,5,0.8262373805046082,0.003614559769630432
14452,u,H,b,ub-H,0,1,1,rounding,2,5,0.9677115082740784,0.005628986284136772
14453,y,H,b,yb-H,1,1,1,rounding,2,5,1.0878840684890747,0.003625305835157633
14454,ø,H,b,øb-H,1,1,1,rounding,2,5,0.9837615489959717,0.0009470221702940762
14455,ɯ,H,b,ɯb-H,0,0,1,rounding,2,5,1.186215877532959,0.00043771343189291656
14456,i,L,b,ib-L,1,0,1,rounding,2,5,1.256478190422058,0.00022559922945220023
14457,a,L,b,ab-L,0,0,0,rounding,2,5,1.0829412937164307,0.004247535951435566
14458,e,L,b,eb-L,1,0,0,rounding,2,5,1.1948035955429077,0.00015383856953121722
14459,o,L,b,ob-L,0,1,1,rounding,2,5,0.9227632880210876,0.004937917459756136
14460,u,L,b,ub-L,0,1,1,rounding,2,5,1.1122496128082275,0.009056206792593002
14461,y,L,b,yb-L,1,1,1,rounding,2,5,1.1354219913482666,0.0036178785376250744
14462,ø,L,b,øb-L,1,1,1,rounding,2,5,1.0136669874191284,0.0003132731653749943
14463,ɯ,L,b,ɯb-L,0,0,1,rounding,2,5,1.309480905532837,0.001038801739923656
14464,i,H,g,ig-H,1,0,1,rounding,2,5,0.13371430337429047,0.0025950155686587095
14465,a,H,g,ag-H,0,0,0,rounding,2,5,1.7404413223266602,0.0039634075947105885
14466,e,H,g,eg-H,1,0,0,rounding,2,5,0.6605902910232544,0.0071561504155397415
14467,o,H,g,og-H,0,1,1,rounding,2,5,0.3108700215816498,0.011624591425061226
14468,u,H,g,ug-H,0,1,1,rounding,2,5,0.34688088297843933,0.004922301974147558
14469,y,H,g,yg-H,1,1,1,rounding,2,5,0.35535791516304016,0.005015010945498943
14470,ø,H,g,øg-H,1,1,1,rounding,2,5,0.3323063850402832,0.011453277431428432
14471,ɯ,H,g,ɯg-H,0,0,1,rounding,2,5,0.04585251957178116,0.0006875720573589206
14472,i,L,g,ig-L,1,0,1,rounding,2,5,0.16506044566631317,0.0033843035344034433
14473,a,L,g,ag-L,0,0,0,rounding,2,5,1.9091012477874756,0.0022549941204488277
14474,e,L,g,eg-L,1,0,0,rounding,2,5,0.9902971982955933,0.0042592803947627544
14475,o,L,g,og-L,0,1,1,rounding,2,5,0.04546436294913292,0.025724049657583237
14476,u,L,g,ug-L,0,1,1,rounding,2,5,0.08350586891174316,0.01614426076412201
14477,y,L,g,yg-L,1,1,1,rounding,2,5,0.14243662357330322,0.03346286714076996
14478,ø,L,g,øg-L,1,1,1,rounding,2,5,0.08849456161260605,0.03434363752603531
14479,ɯ,L,g,ɯg-L,0,0,1,rounding,2,5,0.041482556611299515,0.005020091775804758
14480,i,H,d,id-H,1,0,1,rounding,2,5,0.14182204008102417,0.0006055841222405434
14481,a,H,d,ad-H,0,0,0,rounding,2,5,0.08726227283477783,0.004638632293790579
14482,e,H,d,ed-H,1,0,0,rounding,2,5,0.3311614394187927,0.002528650453314185
14483,o,H,d,od-H,0,1,1,rounding,2,5,0.18040458858013153,0.0009349200990982354
14484,u,H,d,ud-H,0,1,1,rounding,2,5,0.7235643267631531,0.0014624474570155144
14485,y,H,d,yd-H,1,1,1,rounding,2,5,0.4216564893722534,0.001859046402387321
14486,ø,H,d,ød-H,1,1,1,rounding,2,5,0.15052244067192078,0.0037704482674598694
14487,ɯ,H,d,ɯd-H,0,0,1,rounding,2,5,0.03239935263991356,5.800118742627092e-06
14488,i,L,d,id-L,1,0,1,rounding,2,5,0.07070471346378326,0.0004536324995569885
14489,a,L,d,ad-L,0,0,0,rounding,2,5,0.07395631074905396,6.195795140229166e-05
14490,e,L,d,ed-L,1,0,0,rounding,2,5,0.23314252495765686,4.7443598305108026e-05
14491,o,L,d,od-L,0,1,1,rounding,2,5,0.01007730420678854,0.0014367250259965658
14492,u,L,d,ud-L,0,1,1,rounding,2,5,0.21007540822029114,0.004347072448581457
14493,y,L,d,yd-L,1,1,1,rounding,2,5,0.17425058782100677,0.007186634000390768
14494,ø,L,d,ød-L,1,1,1,rounding,2,5,0.039998624473810196,0.008330175653100014
14495,ɯ,L,d,ɯd-L,0,0,1,rounding,2,5,0.005567510146647692,0.00020502919505815953
14496,i,H,b,ib-H,1,0,1,rounding,3,5,1.134321928024292,0.001363077200949192
14497,a,H,b,ab-H,0,0,0,rounding,3,5,1.0700711011886597,0.016108717769384384
14498,e,H,b,eb-H,1,0,0,rounding,3,5,1.0256403684616089,0.0030753982719033957
14499,o,H,b,ob-H,0,1,1,rounding,3,5,0.7701275944709778,0.0014064119895920157
14500,u,H,b,ub-H,0,1,1,rounding,3,5,0.726315975189209,0.00279278215020895
14501,y,H,b,yb-H,1,1,1,rounding,3,5,0.8148670792579651,0.0023079626262187958
14502,ø,H,b,øb-H,1,1,1,rounding,3,5,0.7775312066078186,0.0026684904005378485
14503,ɯ,H,b,ɯb-H,0,0,1,rounding,3,5,1.2216827869415283,0.00026364432414993644
14504,i,L,b,ib-L,1,0,1,rounding,3,5,1.2065788507461548,0.0003317040391266346
14505,a,L,b,ab-L,0,0,0,rounding,3,5,1.228641390800476,0.006790949031710625
14506,e,L,b,eb-L,1,0,0,rounding,3,5,1.0627187490463257,0.002418838208541274
14507,o,L,b,ob-L,0,1,1,rounding,3,5,0.8996130228042603,0.0002307794929947704
14508,u,L,b,ub-L,0,1,1,rounding,3,5,0.8950849175453186,0.0008262454066425562
14509,y,L,b,yb-L,1,1,1,rounding,3,5,0.8756394386291504,0.0001009193729260005
14510,ø,L,b,øb-L,1,1,1,rounding,3,5,0.8106087446212769,0.0005425959243439138
14511,ɯ,L,b,ɯb-L,0,0,1,rounding,3,5,1.4776089191436768,0.0015611301641911268
14512,i,H,g,ig-H,1,0,1,rounding,3,5,0.2887769639492035,0.0034537489991635084
14513,a,H,g,ag-H,0,0,0,rounding,3,5,1.675913691520691,0.036188755184412
14514,e,H,g,eg-H,1,0,0,rounding,3,5,0.506620466709137,0.015227691270411015
14515,o,H,g,og-H,0,1,1,rounding,3,5,0.25474873185157776,0.01830095238983631
14516,u,H,g,ug-H,0,1,1,rounding,3,5,0.2773105204105377,0.0032400749623775482
14517,y,H,g,yg-H,1,1,1,rounding,3,5,0.4104573726654053,0.006848517339676619
14518,ø,H,g,øg-H,1,1,1,rounding,3,5,0.3132806122303009,0.02818506583571434
14519,ɯ,H,g,ɯg-H,0,0,1,rounding,3,5,0.18261907994747162,0.0038795971777290106
14520,i,L,g,ig-L,1,0,1,rounding,3,5,0.2654615640640259,0.0021980886813253164
14521,a,L,g,ag-L,0,0,0,rounding,3,5,1.7664086818695068,0.018344160169363022
14522,e,L,g,eg-L,1,0,0,rounding,3,5,0.5770484805107117,0.006478695198893547
14523,o,L,g,og-L,0,1,1,rounding,3,5,0.0552322082221508,0.03853507339954376
14524,u,L,g,ug-L,0,1,1,rounding,3,5,0.07248653471469879,0.019051870331168175
14525,y,L,g,yg-L,1,1,1,rounding,3,5,0.15840376913547516,0.02283189818263054
14526,ø,L,g,øg-L,1,1,1,rounding,3,5,0.09760133177042007,0.060953494161367416
14527,ɯ,L,g,ɯg-L,0,0,1,rounding,3,5,0.1663368046283722,0.006296495907008648
14528,i,H,d,id-H,1,0,1,rounding,3,5,0.19495955109596252,0.0004615559591911733
14529,a,H,d,ad-H,0,0,0,rounding,3,5,0.1857195645570755,0.006147222127765417
14530,e,H,d,ed-H,1,0,0,rounding,3,5,0.16014869511127472,0.0013448267709463835
14531,o,H,d,od-H,0,1,1,rounding,3,5,0.23411135375499725,0.00047086557606235147
14532,u,H,d,ud-H,0,1,1,rounding,3,5,0.38047322630882263,9.411548671778291e-05
14533,y,H,d,yd-H,1,1,1,rounding,3,5,0.39375245571136475,0.0017257537692785263
14534,ø,H,d,ød-H,1,1,1,rounding,3,5,0.3442586660385132,0.003604494035243988
14535,ɯ,H,d,ɯd-H,0,0,1,rounding,3,5,0.1442670077085495,8.042559056775644e-05
14536,i,L,d,id-L,1,0,1,rounding,3,5,0.08748181909322739,0.0013103983364999294
14537,a,L,d,ad-L,0,0,0,rounding,3,5,0.12116231769323349,0.0003207502595614642
14538,e,L,d,ed-L,1,0,0,rounding,3,5,0.10559169203042984,0.0013047654647380114
14539,o,L,d,od-L,0,1,1,rounding,3,5,0.033868830651044846,0.0022158019710332155
14540,u,L,d,ud-L,0,1,1,rounding,3,5,0.02509337291121483,0.0034009034279733896
14541,y,L,d,yd-L,1,1,1,rounding,3,5,0.04526188597083092,0.00326713384129107
14542,ø,L,d,ød-L,1,1,1,rounding,3,5,0.06459780037403107,0.002629376482218504
14543,ɯ,L,d,ɯd-L,0,0,1,rounding,3,5,0.04869507625699043,0.0012437092373147607
14544,i,H,b,ib-H,1,0,1,rounding,4,5,0.005531374365091324,0.003865461563691497
14545,a,H,b,ab-H,0,0,0,rounding,4,5,0.040512386709451675,0.004954689648002386
14546,e,H,b,eb-H,1,0,0,rounding,4,5,0.00928401481360197,0.002556310500949621
14547,o,H,b,ob-H,0,1,1,rounding,4,5,0.23704785108566284,0.003285921411588788
14548,u,H,b,ub-H,0,1,1,rounding,4,5,0.3545003831386566,0.003895656205713749
14549,y,H,b,yb-H,1,1,1,rounding,4,5,0.19723112881183624,0.0017729636747390032
14550,ø,H,b,øb-H,1,1,1,rounding,4,5,0.18131451308727264,0.0005419087829068303
14551,ɯ,H,b,ɯb-H,0,0,1,rounding,4,5,0.01562943309545517,0.009798295795917511
14552,i,L,b,ib-L,1,0,1,rounding,4,5,0.003965312149375677,0.001499607227742672
14553,a,L,b,ab-L,0,0,0,rounding,4,5,0.028842531144618988,0.011868068017065525
14554,e,L,b,eb-L,1,0,0,rounding,4,5,0.007443401496857405,0.0008848776342347264
14555,o,L,b,ob-L,0,1,1,rounding,4,5,0.1933462917804718,0.004409941844642162
14556,u,L,b,ub-L,0,1,1,rounding,4,5,0.3305790424346924,0.003991891164332628
14557,y,L,b,yb-L,1,1,1,rounding,4,5,0.1745050549507141,0.00010473279689904302
14558,ø,L,b,øb-L,1,1,1,rounding,4,5,0.14946642518043518,0.0004177460796199739
14559,ɯ,L,b,ɯb-L,0,0,1,rounding,4,5,0.007588131818920374,0.009842919185757637
14560,i,H,g,ig-H,1,0,1,rounding,4,5,0.0401645228266716,0.0003542896592989564
14561,a,H,g,ag-H,0,0,0,rounding,4,5,0.0042788926512002945,0.002135169692337513
14562,e,H,g,eg-H,1,0,0,rounding,4,5,0.02657526731491089,0.001803804305382073
14563,o,H,g,og-H,0,1,1,rounding,4,5,0.2096737176179886,0.0050995126366615295
14564,u,H,g,ug-H,0,1,1,rounding,4,5,0.25144845247268677,0.0007154593477025628
14565,y,H,g,yg-H,1,1,1,rounding,4,5,0.27227330207824707,0.003098280169069767
14566,ø,H,g,øg-H,1,1,1,rounding,4,5,0.3056781589984894,0.004341780673712492
14567,ɯ,H,g,ɯg-H,0,0,1,rounding,4,5,0.01030154898762703,0.0007686821045354009
14568,i,L,g,ig-L,1,0,1,rounding,4,5,0.029594965279102325,0.0013997539645060897
14569,a,L,g,ag-L,0,0,0,rounding,4,5,0.00031121866777539253,0.01274485606700182
14570,e,L,g,eg-L,1,0,0,rounding,4,5,0.01083978172391653,0.0009584230137988925
14571,o,L,g,og-L,0,1,1,rounding,4,5,0.007203829009085894,0.0031405703630298376
14572,u,L,g,ug-L,0,1,1,rounding,4,5,0.02584519237279892,0.0019635800272226334
14573,y,L,g,yg-L,1,1,1,rounding,4,5,0.03708064183592796,0.004460855387151241
14574,ø,L,g,øg-L,1,1,1,rounding,4,5,0.0292502474039793,0.006010863464325666
14575,ɯ,L,g,ɯg-L,0,0,1,rounding,4,5,0.0030029620975255966,0.003998588304966688
14576,i,H,d,id-H,1,0,1,rounding,4,5,0.7044485807418823,0.001917476300150156
14577,a,H,d,ad-H,0,0,0,rounding,4,5,0.0012097994331270456,0.002629983937367797
14578,e,H,d,ed-H,1,0,0,rounding,4,5,0.5751843452453613,0.005924326367676258
14579,o,H,d,od-H,0,1,1,rounding,4,5,0.29536721110343933,5.372877058107406e-05
14580,u,H,d,ud-H,0,1,1,rounding,4,5,0.2682179808616638,0.0006904184119775891
14581,y,H,d,yd-H,1,1,1,rounding,4,5,0.18865053355693817,0.0007605463033542037
14582,ø,H,d,ød-H,1,1,1,rounding,4,5,0.21418510377407074,0.00029119840473867953
14583,ɯ,H,d,ɯd-H,0,0,1,rounding,4,5,0.09668976813554764,0.005784277338534594
14584,i,L,d,id-L,1,0,1,rounding,4,5,0.8538298010826111,0.0003573457361198962
14585,a,L,d,ad-L,0,0,0,rounding,4,5,0.001606227713637054,0.003183044260367751
14586,e,L,d,ed-L,1,0,0,rounding,4,5,0.7293912172317505,0.0018285353435203433
14587,o,L,d,od-L,0,1,1,rounding,4,5,0.14556679129600525,0.01062961108982563
14588,u,L,d,ud-L,0,1,1,rounding,4,5,0.14695115387439728,0.015571223571896553
14589,y,L,d,yd-L,1,1,1,rounding,4,5,0.07880035787820816,0.007416873704642057
14590,ø,L,d,ød-L,1,1,1,rounding,4,5,0.07298292964696884,0.008800597861409187
14591,ɯ,L,d,ɯd-L,0,0,1,rounding,4,5,0.22308120131492615,0.0003011420485563576
14592,i,H,b,ib-H,1,0,1,rounding,5,5,0.6174326539039612,0.008860446512699127
14593,a,H,b,ab-H,0,0,0,rounding,5,5,0.5498894453048706,0.01983964443206787
14594,e,H,b,eb-H,1,0,0,rounding,5,5,0.7385368943214417,0.006319399457424879
14595,o,H,b,ob-H,0,1,1,rounding,5,5,0.3741101920604706,0.008374050259590149
14596,u,H,b,ub-H,0,1,1,rounding,5,5,0.4714983403682709,0.007794927805662155
14597,y,H,b,yb-H,1,1,1,rounding,5,5,0.44069549441337585,0.006163875572383404
14598,ø,H,b,øb-H,1,1,1,rounding,5,5,0.5038701891899109,0.005977143067866564
14599,ɯ,H,b,ɯb-H,0,0,1,rounding,5,5,0.5442317724227905,0.01491512730717659
14600,i,L,b,ib-L,1,0,1,rounding,5,5,0.6415591239929199,0.003237943397834897
14601,a,L,b,ab-L,0,0,0,rounding,5,5,0.5492488741874695,0.025453824549913406
14602,e,L,b,eb-L,1,0,0,rounding,5,5,0.7514632344245911,0.0016881546471267939
14603,o,L,b,ob-L,0,1,1,rounding,5,5,0.3747444450855255,0.006459972821176052
14604,u,L,b,ub-L,0,1,1,rounding,5,5,0.47576427459716797,0.0053436001762747765
14605,y,L,b,yb-L,1,1,1,rounding,5,5,0.4555618464946747,0.0027019581757485867
14606,ø,L,b,øb-L,1,1,1,rounding,5,5,0.5164810419082642,0.004195037763565779
14607,ɯ,L,b,ɯb-L,0,0,1,rounding,5,5,0.591961681842804,0.001755987061187625
14608,i,H,g,ig-H,1,0,1,rounding,5,5,0.28728237748146057,0.013857624493539333
14609,a,H,g,ag-H,0,0,0,rounding,5,5,0.11732538044452667,0.01977376453578472
14610,e,H,g,eg-H,1,0,0,rounding,5,5,0.3521903455257416,0.014631710946559906
14611,o,H,g,og-H,0,1,1,rounding,5,5,0.40951818227767944,0.031942218542099
14612,u,H,g,ug-H,0,1,1,rounding,5,5,0.48844876885414124,0.024083178490400314
14613,y,H,g,yg-H,1,1,1,rounding,5,5,0.45866429805755615,0.01593717560172081
14614,ø,H,g,øg-H,1,1,1,rounding,5,5,0.4666188955307007,0.0497460700571537
14615,ɯ,H,g,ɯg-H,0,0,1,rounding,5,5,0.39658257365226746,0.021592136472463608
14616,i,L,g,ig-L,1,0,1,rounding,5,5,0.11899912357330322,0.0036588613875210285
14617,a,L,g,ag-L,0,0,0,rounding,5,5,0.05326717719435692,0.025528952479362488
14618,e,L,g,eg-L,1,0,0,rounding,5,5,0.15122000873088837,0.005349262617528439
14619,o,L,g,og-L,0,1,1,rounding,5,5,0.12999460101127625,0.00028526235837489367
14620,u,L,g,ug-L,0,1,1,rounding,5,5,0.19828471541404724,0.0007907149847596884
14621,y,L,g,yg-L,1,1,1,rounding,5,5,0.17702887952327728,0.001752544310875237
14622,ø,L,g,øg-L,1,1,1,rounding,5,5,0.15916311740875244,0.00043827955960296094
14623,ɯ,L,g,ɯg-L,0,0,1,rounding,5,5,0.2334820181131363,0.007531308569014072
14624,i,H,d,id-H,1,0,1,rounding,5,5,0.5234484076499939,0.0020972234196960926
14625,a,H,d,ad-H,0,0,0,rounding,5,5,0.03746854513883591,0.007510915864259005
14626,e,H,d,ed-H,1,0,0,rounding,5,5,0.2682948410511017,0.001354826963506639
14627,o,H,d,od-H,0,1,1,rounding,5,5,0.41239792108535767,0.007824452593922615
14628,u,H,d,ud-H,0,1,1,rounding,5,5,0.5076902508735657,0.005688950419425964
14629,y,H,d,yd-H,1,1,1,rounding,5,5,0.38429415225982666,0.003390889149159193
14630,ø,H,d,ød-H,1,1,1,rounding,5,5,0.36652496457099915,0.0061417436227202415
14631,ɯ,H,d,ɯd-H,0,0,1,rounding,5,5,0.3352814316749573,0.010872132144868374
14632,i,L,d,id-L,1,0,1,rounding,5,5,0.4921519160270691,0.00023565097944810987
14633,a,L,d,ad-L,0,0,0,rounding,5,5,0.012534715235233307,0.0033844688441604376
14634,e,L,d,ed-L,1,0,0,rounding,5,5,0.1326417773962021,0.0016332506202161312
14635,o,L,d,od-L,0,1,1,rounding,5,5,0.17430472373962402,0.006216302514076233
14636,u,L,d,ud-L,0,1,1,rounding,5,5,0.22057341039180756,0.006596040911972523
14637,y,L,d,yd-L,1,1,1,rounding,5,5,0.1695544719696045,0.010252063162624836
14638,ø,L,d,ød-L,1,1,1,rounding,5,5,0.14307217299938202,0.007224715314805508
14639,ɯ,L,d,ɯd-L,0,0,1,rounding,5,5,0.16318832337856293,0.00888772215694189
14640,i,H,b,ib-H,1,0,1,rounding,6,5,0.8944904208183289,0.0014351168647408485
14641,a,H,b,ab-H,0,0,0,rounding,6,5,0.8336308002471924,0.006344797555357218
14642,e,H,b,eb-H,1,0,0,rounding,6,5,0.8621575832366943,0.0014919649111106992
14643,o,H,b,ob-H,0,1,1,rounding,6,5,0.4812929332256317,0.004589479882270098
14644,u,H,b,ub-H,0,1,1,rounding,6,5,0.5375738739967346,0.0062482282519340515
14645,y,H,b,yb-H,1,1,1,rounding,6,5,0.6841394305229187,0.0051893689669668674
14646,ø,H,b,øb-H,1,1,1,rounding,6,5,0.6247824430465698,0.008652863092720509
14647,ɯ,H,b,ɯb-H,0,0,1,rounding,6,5,0.8298676609992981,0.0014805907849222422
14648,i,L,b,ib-L,1,0,1,rounding,6,5,0.9461502432823181,0.002477584406733513
14649,a,L,b,ab-L,0,0,0,rounding,6,5,0.976406455039978,0.014645569026470184
14650,e,L,b,eb-L,1,0,0,rounding,6,5,0.9321314096450806,0.0038945928681641817
14651,o,L,b,ob-L,0,1,1,rounding,6,5,0.535676121711731,0.009975148364901543
14652,u,L,b,ub-L,0,1,1,rounding,6,5,0.6102091670036316,0.011850251816213131
14653,y,L,b,yb-L,1,1,1,rounding,6,5,0.7287347912788391,0.004031775984913111
14654,ø,L,b,øb-L,1,1,1,rounding,6,5,0.675349235534668,0.0043450999073684216
14655,ɯ,L,b,ɯb-L,0,0,1,rounding,6,5,0.8895226120948792,0.01292518898844719
14656,i,H,g,ig-H,1,0,1,rounding,6,5,0.1278122514486313,0.0004050323914270848
14657,a,H,g,ag-H,0,0,0,rounding,6,5,0.0951184332370758,0.0025330642238259315
14658,e,H,g,eg-H,1,0,0,rounding,6,5,0.17159982025623322,0.0005905820871703327
14659,o,H,g,og-H,0,1,1,rounding,6,5,0.3181688189506531,0.006944990251213312
14660,u,H,g,ug-H,0,1,1,rounding,6,5,0.33001312613487244,0.003124426119029522
14661,y,H,g,yg-H,1,1,1,rounding,6,5,0.38243478536605835,0.003225232008844614
14662,ø,H,g,øg-H,1,1,1,rounding,6,5,0.34631723165512085,0.00602624611929059
14663,ɯ,H,g,ɯg-H,0,0,1,rounding,6,5,0.06259028613567352,0.001251012785360217
14664,i,L,g,ig-L,1,0,1,rounding,6,5,0.09652998298406601,0.00043383261072449386
14665,a,L,g,ag-L,0,0,0,rounding,6,5,0.18362198770046234,0.014063474722206593
14666,e,L,g,eg-L,1,0,0,rounding,6,5,0.20935466885566711,0.002534998580813408
